product_id,verified_purchase,star_rating,helpful_votes,review_body
B000VZKGYY,5,5.0,2,5
B000W1M2EY,12,2.25,24,12
B000W8PYXS,1,5.0,0,1
B000W9LXTG,1,4.0,0,1
B000WCU164,1,3.0,0,1
B000WEHO76,2,4.5,0,2
B000WHMBMG,1,5.0,0,1
B000WI9DRQ,2,5.0,0,2
B000WIBFCC,1,5.0,0,1
B000WIEH2W,1,4.0,0,1
B000WIGEFU,1,4.0,19,1
B000WIGEL4,1,5.0,5,1
B000WIIAE8,1,1.0,0,1
B000WIV45U,1,5.0,2,1
B000WJLKQM,4,3.75,0,4
B000WJNCUE,1,5.0,0,1
B000WJNCX6,1,5.0,49,1
B000WJPB9O,1,5.0,0,1
B000WJPCMK,2,1.0,0,2
B000WKNCWQ,1,4.0,0,1
B000WMV0XW,1,4.0,1,1
B000WN6ZCW,1,3.0,10,1
B000WOV7WO,4,5.0,0,4
B000WPBAVQ,1,2.0,1,1
B000WPVCQE,3,2.3333333333333335,145,3
B000WPZUH6,1,5.0,0,1
B000WU9DC4,1,5.0,0,1
B000WUB9O4,3,5.0,0,3
B000WUB9R6,1,5.0,0,1
B000WUD816,1,1.0,0,1
B000WUF4LS,1,5.0,0,1
B000WUSBF4,1,1.0,1,1
B000WUXQ8Q,1,5.0,1,1
B000WV05ES,1,4.0,0,1
B000WV855E,1,4.0,0,1
B000WYJ35C,1,1.0,0,1
B000X083TW,1,1.0,0,1
B000X2L1J4,1,5.0,0,1
B000X4824O,1,3.0,0,1
B000X5J1H0,1,4.0,1,1
B000XA6DC6,1,4.0,0,1
B000XBNMLU,1,5.0,1,1
B000XDXC4K,2,5.0,0,2
B000XDXD08,1,5.0,0,1
B000XMFUOQ,1,4.0,0,1
B000XMIXHC,1,5.0,1,1
B000XPS9SC,1,5.0,7,1
B000XPWXK2,1,5.0,0,1
B000XSCCUU,1,2.0,0,1
B000XSGJEU,2,5.0,7,2
B000XT30G4,9,4.666666666666667,0,9
B000XV7X4W,1,5.0,0,1
B000XVA0UQ,1,5.0,0,1
B000Y2GY40,1,4.0,0,1
B000YBTS3K,1,5.0,1,1
B000YDD5XC,1,2.0,1,1
B000YDDF6O,23,4.6521739130434785,5,23
B000YDETWI,1,1.0,1,1
B000YDEUKY,1,1.0,1,1
B000YDFOPE,111,4.585585585585585,34,111
B000YDH4HA,1,5.0,0,1
B000YDZEEA,2,4.5,0,2
B000YHA7O8,1,1.0,0,1
B000YJCACI,1,5.0,1,1
B000YJDGKS,1,5.0,0,1
B000YOUIN6,1,4.0,0,1
B000YQMWLU,1,5.0,0,1
B000YS059E,1,5.0,9,1
B000YYS3FG,1,5.0,0,1
B000YZ801M,1,2.0,2,1
B000YZAZ88,1,4.0,1,1
B000YZD0EY,1,3.0,5,1
B000YZHYLO,1,4.0,0,1
B000Z3BT3Y,1,5.0,1,1
B000Z3ZRP0,1,1.0,0,1
B000ZCYN24,6,4.333333333333333,4,6
B000ZD3YG4,10,4.2,3,10
B000ZEXKJE,37,4.594594594594595,15,37
B000ZEXTDQ,5,4.0,0,5
B000ZEZ0MY,48,4.583333333333333,49,48
B000ZEZ2BS,42,4.309523809523809,26,42
B000ZKHVMU,2,3.0,1,2
B000ZKXWOG,1,5.0,0,1
B000ZLLW60,1,4.0,1,1
B000ZPJT5W,1,2.0,1,1
B000ZQ51EE,1,5.0,0,1
B000ZYL63Q,1,5.0,0,1
B000ZYM8SS,1,5.0,0,1
B000ZYM8TW,1,5.0,2,1
B00106900O,1,1.0,0,1
B00107114Q,1,4.0,0,1
B0010CD2IO,1,5.0,0,1
B0010J9768,1,5.0,0,1
B0010LR812,2,5.0,0,2
B0010SD8VE,1,5.0,0,1
B0010SGZDC,3,4.333333333333333,0,3
B0010SGZEG,1,4.0,0,1
B0010SIJK4,1,5.0,0,1
B0010TSK2K,2,4.5,16,2
B0010WFVRO,1,4.0,0,1
B00110RR6S,1,5.0,1,1
B00119VTI6,1,5.0,2,1
B0011BGV28,1,5.0,3,1
B0011E75P2,1,2.0,1,1
B0011E81SM,1,5.0,0,1
B0011EB814,1,5.0,0,1
B0011ECPA2,1,5.0,0,1
B0011G4NKK,2,4.0,0,2
B0011MOVS8,1,3.0,0,1
B0011MQLNQ,1,5.0,0,1
B0011UH78G,2,3.5,4,2
B0011URFRE,13,4.6923076923076925,2,13
B0011VI6RQ,2,4.5,0,2
B0011Z7DV2,1,5.0,0,1
B00125NZSQ,3,5.0,0,3
B001261R80,1,5.0,0,1
B00127ESBC,1,2.0,0,1
B00129F0AS,1,5.0,0,1
B0012BWUDQ,1,1.0,2,1
B0012C6VYO,1,4.0,1,1
B0012E4FV8,4,4.0,12,4
B0012HCECC,1,3.0,0,1
B0012ISS6W,2,2.0,32,2
B0012KF5HA,3,4.333333333333333,0,3
B0012LZD4Y,1,4.0,1,1
B0012NHQ7O,1,5.0,0,1
B0012PUCVO,1,5.0,0,1
B0012QQQ7C,1,5.0,0,1
B0012QWYTQ,1,5.0,0,1
B0012S5HRU,1,5.0,0,1
B0012UZX4A,1,5.0,0,1
B0012V3OOU,2,2.5,0,2
B0012VPBMS,1,4.0,1,1
B0012VRGCQ,1,3.0,3,1
B0012VZZ42,1,5.0,0,1
B0012W02OE,1,5.0,0,1
B0012YMWO0,1,5.0,0,1
B0012ZECLK,1,5.0,1,1
B0012ZXZAE,1,4.0,1,1
B00133WBX2,1,5.0,0,1
B00134BEWU,1,4.0,0,1
B00136KYA6,1,5.0,0,1
B00138LGOC,1,2.0,0,1
B001394I2I,1,5.0,0,1
B00139YBQQ,1,1.0,2,1
B0013A1IDE,1,5.0,0,1
B0013AAWQI,1,5.0,0,1
B0013ABUQO,1,5.0,17,1
B0013E23PM,1,5.0,0,1
B0013FCBJO,1,5.0,0,1
B0013FCQIA,2,5.0,39,2
B0013FGWD0,4,4.75,91,4
B0013K1NXE,2,5.0,0,2
B0013N3VQ8,2,5.0,0,2
B0013N9J4Q,1,4.0,3,1
B0013NFZNU,1,4.0,0,1
B0013NMXTY,1,5.0,0,1
B0013O9RX8,2,4.5,1,2
B0013P53YE,1,5.0,0,1
B0013P7WXO,28,3.9285714285714284,37,28
B0013RRNLI,1,5.0,0,1
B00140KS9I,1,1.0,6,1
B00148TRWE,1,2.0,0,1
B0014C2ZRE,1,1.0,0,1
B0014HOLEO,1,5.0,5,1
B0014J0W8G,3,4.0,0,3
B0014J48M2,1,5.0,2,1
B0014J67TE,1,5.0,1,1
B0014JJR1Y,1,5.0,0,1
B00150JR58,1,5.0,0,1
B00155WJRG,1,1.0,0,1
B00158DS0U,1,5.0,0,1
B0015A4FO6,1,5.0,0,1
B0015DIMQA,1,3.0,0,1
B0015GRMHW,1,2.0,0,1
B0015GZEFE,1,5.0,0,1
B0015K2LUG,1,4.0,2,1
B0015OCJMW,1,5.0,0,1
B0015R2AWI,4,4.5,4,4
B0015R8B7Q,1,5.0,0,1
B0015RBGX2,1,2.0,0,1
B0015VFZD0,1,1.0,1,1
B001613QBC,1,1.0,0,1
B001668HEI,1,5.0,0,1
B00166U56G,1,4.0,0,1
B0016A7QYQ,2,3.5,1,2
B0016BP5CK,1,3.0,2,1
B0016C3EEA,1,5.0,0,1
B0016KV73W,2,5.0,0,2
B0016L0MMS,2,3.0,0,2
B0016LRSOI,1,5.0,6,1
B0016M0ZO2,1,5.0,0,1
B0016N3SF4,1,5.0,0,1
B0016OATEG,1,5.0,0,1
B0016P8K3W,1,5.0,0,1
B0016QPWF0,1,5.0,0,1
B001708BDU,2,3.5,0,2
B00171WXII,17,4.705882352941177,4,17
B00172MC0Q,1,1.0,1,1
B00173DN80,1,5.0,0,1
B0017CST2G,1,3.0,0,1
B0017GY3BS,1,5.0,0,1
B0017I79X0,22,4.318181818181818,7,22
B0017JB6HY,1,5.0,0,1
B0017KSMCK,1,5.0,0,1
B0017LCZEU,4,3.75,3,4
B0017PK0B6,1,1.0,5,1
B0017TW6WI,2,3.5,0,2
B0017TZBF2,1,5.0,0,1
B0017YJ1O4,2,5.0,2,2
B00186OL96,1,2.0,16,1
B00186S9R6,1,4.0,0,1
B00186YSU8,1,5.0,0,1
B00186ZQUO,1,5.0,0,1
B001870OJ6,1,5.0,0,1
B0018791CC,1,1.0,1,1
B00188BCZU,1,4.0,1,1
B00188XW26,2,5.0,0,2
B0018979KQ,2,5.0,0,2
B0018BFA5K,1,5.0,0,1
B0018CK9W8,1,2.0,2,1
B0018CMXKY,1,4.0,1,1
B0018DEPRM,1,5.0,0,1
B0018EHTH4,1,1.0,0,1
B0018JWAF0,3,5.0,0,3
B0018LRDIM,1,5.0,0,1
B0018MJTV0,2,3.0,2,2
B0018N1TOY,1,5.0,0,1
B0018QNFWK,2,4.0,0,2
B0018Z6910,1,5.0,0,1
B0018Z8BBQ,1,1.0,0,1
B0018Z8CN8,2,5.0,0,2
B0018ZC7H0,3,5.0,0,3
B00190JWW2,1,4.0,0,1
B00192JIZQ,1,1.0,0,1
B00192LH3C,1,5.0,1,1
B00194F3A8,1,3.0,0,1
B00194HLYO,1,4.0,0,1
B001950V90,1,2.0,0,1
B0019526XE,1,5.0,0,1
B00198F1X8,1,5.0,4,1
B00198PQHY,1,5.0,0,1
B0019CJB08,1,5.0,1,1
B0019LREU8,1,5.0,4,1
B0019MLFW0,1,1.0,0,1
B0019QCGVK,4,4.75,0,4
B0019QCH3C,1,5.0,0,1
B0019QFZS6,1,2.0,0,1
B0019QG0GC,1,1.0,0,1
B0019VPEF0,1,5.0,1,1
B001A0K43M,2,4.0,0,2
B001A67AE2,1,5.0,0,1
B001AATP3W,1,3.0,0,1
B001ABZGU2,2,5.0,0,2
B001AH8JNC,2,4.5,1,2
B001AJ69CS,1,3.0,1,1
B001AL3MR6,1,5.0,0,1
B001ALYPPY,1,5.0,0,1
B001AMK6G0,2,5.0,1,2
B001AO2RQU,1,5.0,0,1
B001AQLGO2,1,5.0,0,1
B001AQO1GC,1,5.0,0,1
B001AQRMI6,1,3.0,0,1
B001ARYDFA,4,4.5,3,4
B001AS4MH8,1,2.0,0,1
B001AS52FY,17,4.352941176470588,4,17
B001ASY7G4,1,3.0,1,1
B001AVMF10,9,4.0,46,9
B001AVNK6E,45,3.488888888888889,144,45
B001AVPLR0,11,4.0,8,11
B001AVPLRA,6,4.666666666666667,2,6
B001AVSZK0,10,4.1,10,10
B001AW0TW6,2,3.0,1,2
B001AXAD3K,1,3.0,3,1
B001AXJ8O0,1,3.0,1,1
B001AXRUI6,1,5.0,0,1
B001AZKTAA,1,3.0,0,1
B001B158CM,1,5.0,0,1
B001B1ATSK,1,5.0,0,1
B001B1FHIC,3,3.3333333333333335,0,3
B001B4T7XA,1,4.0,1,1
B001B91ZC6,2,5.0,0,2
B001BFASLY,1,2.0,0,1
B001BKMEQ6,5,4.2,2,5
B001BKMEQG,3,1.6666666666666667,40,3
B001BL3252,1,5.0,0,1
B001BN4EXE,1,5.0,0,1
B001BPQZ2K,1,5.0,0,1
B001BPZHQ0,2,3.5,1,2
B001BQ5IMM,1,2.0,0,1
B001BTS0YW,1,5.0,0,1
B001BX7058,1,5.0,0,1
B001BXBC0W,1,5.0,2,1
B001BXREG8,133,4.804511278195489,31,133
B001BXYJZW,1,1.0,0,1
B001BZY0WW,1,4.0,0,1
B001C3KXPG,1,5.0,0,1
B001C51TIE,1,5.0,0,1
B001C9RHYU,1,5.0,6,1
B001CAOYZ4,1,3.0,0,1
B001CASZ0O,1,5.0,2,1
B001CBXUXU,1,5.0,1,1
B001CC888Q,1,5.0,2,1
B001CCWJ72,10,4.3,2,10
B001CDFPY0,1,4.0,0,1
B001CFACMI,5,2.8,1,5
B001CFFX3G,1,4.0,0,1
B001CFFX72,2,3.5,4,2
B001CHV1T4,1,5.0,0,1
B001CI743A,1,4.0,0,1
B001CKBL5A,1,5.0,1,1
B001CKYN5A,1,5.0,0,1
B001CMLSAQ,1,5.0,0,1
B001COIH3A,3,2.3333333333333335,0,3
B001CSMD3Q,1,5.0,0,1
B001CSO1FO,1,4.0,1,1
B001CSZ0VS,1,5.0,0,1
B001CUPT3K,1,5.0,11,1
B001CUPT76,1,3.0,0,1
B001CV13RA,1,5.0,0,1
B001CW7CVK,2,5.0,0,2
B001CWAVJ0,1,1.0,0,1
B001CWB3KG,1,1.0,2,1
B001CWDCY6,1,5.0,2,1
B001CWDIPY,1,5.0,0,1
B001CWF68Q,1,5.0,0,1
B001CWFBLI,1,5.0,0,1
B001CWJEXE,1,5.0,0,1
B001CWJO9I,1,5.0,0,1
B001CWL46O,1,5.0,0,1
B001CWNBJW,1,5.0,0,1
B001CWVYMI,1,5.0,0,1
B001CXDAJW,1,5.0,0,1
B001CZ8KR2,1,5.0,0,1
B001D1505A,2,5.0,0,2
B001D1BQQW,1,5.0,3,1
B001D458HC,1,5.0,0,1
B001D475FU,3,3.6666666666666665,0,3
B001D7DYUC,1,4.0,1,1
B001D7JOCY,1,3.0,1,1
B001D7KNYW,1,5.0,0,1
B001DD68YA,2,3.0,1,2
B001DDF1IE,1,5.0,1,1
B001DDMFI8,2,4.5,0,2
B001DEYY9U,1,5.0,19,1
B001DK876U,1,5.0,0,1
B001DKHPD6,1,4.0,0,1
B001DKKB7I,1,5.0,0,1
B001DNJBDK,1,5.0,1,1
B001DOKBY2,1,5.0,0,1
B001DQ96B4,1,5.0,0,1
B001DQBY6O,3,3.6666666666666665,0,3
B001DTB1J6,1,1.0,1,1
B001DVRTEA,2,5.0,0,2
B001DWG32S,1,5.0,1,1
B001DY7PXW,1,5.0,0,1
B001E03OUS,1,4.0,3,1
B001E24SZ6,14,4.714285714285714,3,14
B001E2DGKO,4,3.5,0,4
B001E3Y0FS,1,3.0,0,1
B001E50KJQ,18,4.722222222222222,5,18
B001E5CDX2,1,5.0,1,1
B001E75WO2,1,5.0,1,1
B001E8R46U,1,5.0,0,1
B001EASTZS,1,2.0,2,1
B001EBJ9D8,2,4.5,0,2
B001ECHXVC,1,5.0,0,1
B001EH4W6G,1,5.0,0,1
B001ENY02G,1,5.0,3,1
B001EQ66WK,5,4.4,1,5
B001EQ70SY,1,2.0,2,1
B001EU35BQ,1,1.0,2,1
B001EWETL4,1,5.0,0,1
B001EYTOM6,1,5.0,0,1
B001F0SWUY,1,4.0,2,1
B001F0X14Q,1,5.0,1,1
B001F43JTO,72,4.583333333333333,5,72
B001F50FFO,1,3.0,0,1
B001F8LTJM,1,4.0,2,1
B001F9XUP2,1,5.0,1,1
B001FA0CN4,1,3.0,6,1
B001FB567U,1,2.0,2,1
B001FBDC0I,1,5.0,0,1
B001FBFIF0,1,3.0,0,1
B001FBG8LS,1,5.0,0,1
B001FBK440,1,5.0,0,1
B001FBO7F2,1,5.0,0,1
B001FCK32C,2,3.5,0,2
B001FD4VNI,3,2.0,1,3
B001FGL9X0,259,4.644787644787645,97,259
B001FOGIZQ,1,5.0,0,1
B001FP1XGY,1,5.0,0,1
B001FWY1H0,3,4.666666666666667,0,3
B001FXE0ES,1,5.0,4,1
B001FXE2XC,24,4.625,1,24
B001G0XWAI,1,1.0,1,1
B001G3QSE2,1,3.0,2,1
B001G3SDXQ,23,4.3478260869565215,9,23
B001G4MUJS,1,5.0,0,1
B001G4RWG4,2,4.0,1,2
B001G4YULO,34,4.323529411764706,38,34
B001G5ZK7G,1,4.0,0,1
B001G6DQOE,1,5.0,1,1
B001G87KYE,1,5.0,3,1
B001GAMWB8,1,5.0,0,1
B001GCVJCE,1,5.0,0,1
B001GHZ2L8,1,5.0,0,1
B001GLFCPA,1,2.0,0,1
B001GQ2P78,2,3.0,3,2
B001GQ2P96,1,5.0,0,1
B001GQ2RW6,2,5.0,87,2
B001GQ2RWQ,1,4.0,0,1
B001GQ2RZI,1,5.0,0,1
B001GQ2S0C,1,4.0,1,1
B001GQ2S0W,1,5.0,1,1
B001GQ2SA2,5,5.0,0,5
B001GSMA0S,1,5.0,1,1
B001GWW4O6,1,2.0,0,1
B001H0GEYI,1,5.0,2,1
B001H0GF2O,3,1.3333333333333333,4,3
B001H0GGP0,1,5.0,0,1
B001H0GGUK,1,4.0,0,1
B001H39FPK,16,4.9375,24,16
B001HDCYYO,1,5.0,0,1
B001HDQRLA,1,5.0,0,1
B001HKPHYQ,1,1.0,0,1
B001HN6GIY,1,2.0,8,1
B001HN6GJ8,1,5.0,1,1
B001HTJS60,1,1.0,0,1
B001HX4DN4,1,4.0,2,1
B001HX4DNE,1,5.0,0,1
B001I3OE3C,3,3.3333333333333335,2,3
B001I3OE4G,34,4.352941176470588,12,34
B001I459AS,2,3.0,0,2
B001I45F70,4,3.0,1,4
B001I463FI,1,5.0,0,1
B001I463G2,1,5.0,0,1
B001I463GM,2,5.0,5,2
B001I481LM,3,4.0,0,3
B001IABDQG,1,5.0,0,1
B001IACJQ4,5,3.4,1,5
B001IAFQNW,1,2.0,0,1
B001IAPL46,17,3.176470588235294,4,17
B001IDNRX0,1,5.0,11,1
B001IDYCA2,1,3.0,1,1
B001IMH1P6,1,5.0,0,1
B001IUTYXU,1,5.0,0,1
B001IXYOD2,5,4.2,1,5
B001IYB2HW,1,5.0,0,1
B001IYEZNK,2,4.0,1,2
B001J28IW0,2,4.0,0,2
B001JHSTS8,1,4.0,0,1
B001JIL5OM,1,2.0,0,1
B001JJCMJ8,2,5.0,0,2
B001JQMGC4,2,4.5,0,2
B001KC08UO,1,5.0,0,1
B001KHVRSQ,1,5.0,0,1
B001KK6I8M,50,4.76,10,50
B001KXZVEG,1,4.0,1,1
B001KYA0NC,1,4.0,0,1
B001KYJZRE,1,5.0,1,1
B001KYQE7S,2,3.0,0,2
B001KYWX1E,1,5.0,6,1
B001KZH68I,1,5.0,0,1
B001KZH692,4,4.75,1,4
B001KZH69C,3,4.0,1,3
B001KZH69M,1,5.0,0,1
B001KZH69W,1,5.0,0,1
B001KZH6AG,1,5.0,0,1
B001KZJY2O,1,5.0,0,1
B001L1RC1M,1,5.0,0,1
B001L1RC1W,1,5.0,0,1
B001L21EQK,1,5.0,0,1
B001L2SA3A,89,4.146067415730337,62,89
B001L2SA6M,139,4.330935251798561,65,139
B001L2TWSC,3,4.333333333333333,3,3
B001L2XUX0,1,5.0,0,1
B001L2XV2U,12,3.6666666666666665,1,12
B001L61286,5,4.4,0,5
B001LARMEU,1,2.0,0,1
B001LENCUE,1,5.0,0,1
B001LF3X5W,1,4.0,0,1
B001LF3YQK,1,3.0,0,1
B001LO1C38,1,3.0,1,1
B001M4HPU6,1,5.0,0,1
B001MMW57Q,1,4.0,5,1
B001MTELIK,1,1.0,1,1
B001MUQQKU,1,4.0,2,1
B001MUUNMC,1,5.0,0,1
B001MVK7UO,1,5.0,0,1
B001N392WU,1,5.0,0,1
B001N44UVM,1,5.0,0,1
B001N44UX0,1,4.0,0,1
B001N44UXK,1,1.0,0,1
B001N45AOI,1,4.0,6,1
B001N45DM2,5,4.4,0,5
B001N4TDI2,1,5.0,0,1
B001NAAQQE,1,5.0,1,1
B001NAATW0,9,4.222222222222222,3,9
B001NEISH4,1,5.0,0,1
B001NIFNTG,1,5.0,0,1
B001NJC5QY,3,4.333333333333333,0,3
B001NJRA46,1,1.0,0,1
B001NNBWH8,1,2.0,0,1
B001NWPYMI,1,5.0,0,1
B001NXCDX0,1,2.0,1,1
B001O0D6UG,1,5.0,0,1
B001O0D95I,1,4.0,0,1
B001O1VERW,1,4.0,0,1
B001O21F34,1,5.0,1,1
B001O3OKYO,1,3.0,0,1
B001O7ESYW,1,3.0,3,1
B001O9F6M8,1,5.0,0,1
B001O9H5Q8,3,5.0,0,3
B001O9NGCU,1,5.0,0,1
B001OB83FS,1,5.0,0,1
B001OC5UMQ,17,4.352941176470588,1,17
B001OC5UNA,3,3.0,22,3
B001OC5UNK,6,4.166666666666667,0,6
B001OCABNY,1,5.0,0,1
B001OD53OU,1,4.0,1,1
B001OM3YL0,1,3.0,0,1
B001OMES60,5,4.4,2,5
B001OW6JYY,1,5.0,0,1
B001OW6K1Q,1,5.0,0,1
B001P1VBH4,1,5.0,0,1
B001P22Z2I,1,4.0,0,1
B001P2KDHC,1,2.0,2,1
B001P30506,1,3.0,0,1
B001P3V64U,3,3.6666666666666665,3,3
B001P3V654,4,2.5,11,4
B001P4DYM6,2,5.0,0,2
B001P5ORBC,1,5.0,0,1
B001PAFOT6,1,3.0,0,1
B001PBFWMO,4,4.5,0,4
B001PEXRC8,2,5.0,1,2
B001PGKPNK,1,5.0,0,1
B001PGRLLO,1,5.0,0,1
B001PH3MVQ,2,5.0,0,2
B001PIJEJE,1,5.0,0,1
B001PKYWYE,1,5.0,0,1
B001PPTITI,1,5.0,0,1
B001PQAPOO,1,3.0,0,1
B001PRHXA2,3,4.666666666666667,4,3
B001PYQWXY,1,5.0,2,1
B001Q3L9XC,7,4.428571428571429,3,7
B001Q4VOW2,2,4.5,0,2
B001Q4ZZDQ,1,5.0,0,1
B001Q5S406,1,5.0,0,1
B001Q80GO0,2,2.0,2,2
B001QC3CKG,1,4.0,0,1
B001QCIG16,1,5.0,0,1
B001QFCNQ2,1,3.0,1,1
B001QFD6WC,1,5.0,0,1
B001QFYPM2,1,3.0,1,1
B001QGVVBO,2,4.0,0,2
B001QKDI48,2,3.0,3,2
B001QKGLZQ,1,5.0,1,1
B001QNC6F2,1,1.0,0,1
B001QND3RC,1,4.0,8,1
B001QVCH0S,1,5.0,1,1
B001QWQQ04,23,3.130434782608696,21,23
B001QXCF0S,1,1.0,3,1
B001R0HGMW,1,4.0,4,1
B001R10FWY,1,5.0,0,1
B001R1I44U,3,3.3333333333333335,1,3
B001R1PJY8,1,5.0,0,1
B001R1SOSG,2,3.0,1,2
B001R2ETHK,1,5.0,0,1
B001R95J2W,2,1.0,4,2
B001RLWC66,1,4.0,1,1
B001RNV6NO,36,4.694444444444445,1,36
B001RO4I6A,14,5.0,1,14
B001RQ9M7I,1,5.0,0,1
B001RQGAQY,1,5.0,0,1
B001RQQOAG,2,3.5,4,2
B001RR7GY8,1,3.0,0,1
B001RV741Y,1,5.0,2,1
B001RZYNEQ,2,5.0,1,2
B001SEF9LM,1,5.0,0,1
B001SIMT5M,1,5.0,0,1
B001T4AZ5G,4,4.25,2,4
B001T4ZA0G,1,5.0,0,1
B001T7PO0Y,1,1.0,0,1
B001T8QIVW,1,5.0,0,1
B001TBYNUW,1,1.0,0,1
B001TEIGYI,1,4.0,0,1
B001THQWD2,1,5.0,0,1
B001TIZCPK,1,5.0,0,1
B001TV02BQ,1,2.0,3,1
B001TWI81G,2,2.5,0,2
B001TXZGH4,1,5.0,0,1
B001U0PXZG,1,4.0,2,1
B001U7PV60,1,2.0,4,1
B001U8NS7I,1,5.0,0,1
B001U9OD6M,1,5.0,0,1
B001U9OUYC,5,4.6,1,5
B001UF8BL4,9,4.0,0,9
B001UFBVA2,1,1.0,0,1
B001UFCJ9O,1,5.0,0,1
B001UFJTTW,1,1.0,0,1
B001UI6X98,8,5.0,0,8
B001UK7EJY,1,5.0,0,1
B001ULCLWS,1,5.0,0,1
B001UOVC52,1,5.0,0,1
B001UVJHY8,1,5.0,0,1
B001UZHCAA,1,3.0,2,1
B001V28JXG,1,5.0,0,1
B001V6422Y,1,5.0,0,1
B001V67RM6,1,5.0,5,1
B001V9KPAE,2,1.0,5,2
B001V9KPBI,4,3.75,1,4
B001V9KPBS,1,5.0,0,1
B001VE00UO,1,4.0,0,1
B001VEJ2GC,1,5.0,0,1
B001VEJB0Y,1,3.0,0,1
B001VEJB1I,2,5.0,2,2
B001W2CCY2,1,5.0,0,1
B001WAJVZM,7,5.0,1,7
B001WAM98S,26,4.076923076923077,10,26
B001X6IVCO,1,5.0,1,1
B001X9INMY,1,3.0,1,1
B001X9LIAI,1,1.0,0,1
B001XP34ZO,2,5.0,0,2
B001XUIEFO,1,2.0,0,1
B001YJ6VCM,1,5.0,0,1
B001ZSF3B2,1,5.0,0,1
B00200LOSA,15,3.8666666666666667,16,15
B00200LOSK,13,3.8461538461538463,1,13
B00205JY78,39,4.384615384615385,30,39
B00208KLAY,1,1.0,0,1
B00208MJIQ,1,5.0,0,1
B00208NUOI,3,5.0,0,3
B00208RTEA,1,4.0,0,1
B00208RTX6,1,5.0,0,1
B00208RW7E,1,5.0,0,1
B00208RY2C,1,4.0,0,1
B0020KR4D4,1,5.0,0,1
B0020ML7NA,2,3.0,0,2
B00213DTT8,2,3.5,0,2
B0022LWPNK,1,5.0,0,1
B00238MEQA,1,5.0,0,1
B0025MYX2M,1,5.0,0,1
B0025NAI16,1,5.0,0,1
B0025O4C58,2,5.0,0,2
B0025Q04P8,1,1.0,0,1
B0025VKONU,1,2.0,1,1
B0025Y6742,5,3.4,2,5
B0025YQ4UE,1,5.0,0,1
B0025YS1NW,1,5.0,0,1
B0025YTXQ6,2,5.0,0,2
B0025YVWRO,3,4.0,2,3
B0025YWL4W,1,5.0,0,1
B00260GN0I,2,4.0,0,2
B00261BBUY,1,5.0,0,1
B00264YZNG,23,4.3478260869565215,2,23
B00266QLR2,2,2.5,1,2
B0026O45BI,1,5.0,0,1
B0026ODL22,1,5.0,0,1
B00272BD50,1,5.0,1,1
B00272D9HU,1,5.0,0,1
B00277QNSW,1,5.0,0,1
B00278WA4W,6,4.833333333333333,1,6
B0027A5FUQ,76,3.763157894736842,33,76
B0027AB7PI,26,4.6923076923076925,7,26
B0027IS3XY,1,5.0,1,1
B0027J1BEG,1,2.0,0,1
B0027SVJ9O,1,5.0,3,1
B0027Z5L5A,1,5.0,1,1
B00286FD8S,1,5.0,0,1
B0028FUJOW,1,4.0,0,1
B0028H3ACS,163,4.58282208588957,50,163
B0028IDXDS,467,4.625267665952891,298,466
B0028J2EQY,79,4.658227848101266,10,79
B0028K2R60,1,5.0,0,1
B0028K2RME,2,3.0,0,2
B0028K2RNI,1,5.0,0,1
B0028LGMQU,1,5.0,0,1
B0028MCZF6,1,4.0,3,1
B0028OT7G4,1,3.0,6,1
B0028OYT30,2,1.5,0,2
B002909AK0,5,4.8,13,5
B00290JYDI,10,3.1,11,10
B00295MQLU,9,4.777777777777778,0,9
B002968T5G,2,5.0,0,2
B0029DOJN0,1,4.0,0,1
B0029DOJNA,1,4.0,0,1
B0029DOJNK,1,5.0,0,1
B0029DPGDW,2,3.5,1,2
B0029NAB00,1,1.0,4,1
B0029SVVOU,1,5.0,2,1
B0029V5MLU,1,2.0,10,1
B0029XCOXW,1,5.0,0,1
B002A8XO9Y,1,1.0,1,1
B002A9IZ0Q,3,4.333333333333333,12,3
B002A9JCVW,3,5.0,0,3
B002A9JCY4,1,1.0,0,1
B002ABMSCU,1,5.0,0,1
B002ACOY2Q,1,5.0,0,1
B002ACZ5LU,6,4.0,14,6
B002AEICCC,1,3.0,0,1
B002AMVF00,1,4.0,0,1
B002ANVGUI,2,5.0,0,2
B002AQIA6S,1,5.0,0,1
B002AVU30E,1,5.0,0,1
B002AVU3SG,1,5.0,0,1
B002B4OVWG,8,4.0,3,8
B002B55BN8,1,3.0,0,1
B002BF5L2Y,1,2.0,0,1
B002BFNWXO,1,5.0,0,1
B002BIBR9M,1,5.0,0,1
B002BIBSWI,1,4.0,0,1
B002BIDE3Y,1,5.0,0,1
B002BIIP2Y,1,4.0,0,1
B002BILR88,1,5.0,0,1
B002BSGWSS,2,5.0,0,2
B002BSGWT2,1,5.0,0,1
B002BSGWTC,2,5.0,0,2
B002BSGWU6,1,5.0,0,1
B002BSHTS0,3,4.333333333333333,0,3
B002BXOMJY,1,5.0,0,1
B002BY2LF0,33,3.484848484848485,16,33
B002BY6XAE,1,5.0,0,1
B002C1ABO0,1,4.0,0,1
B002C1AXMA,1,4.0,0,1
B002C1AXO8,1,3.0,0,1
B002C30S96,1,5.0,0,1
B002C3S0QE,1,3.0,0,1
B002C499CW,1,4.0,1,1
